"Ukazatel","IndicatorType","Typ financování zdravotní péče-Úroveň 1","HF.HFU1","Typ financování zdravotní péče-Úroveň 2","HF.HFU2","Poskytovatel zdravotní péče-Úroveň 1","HP.HPU1","Poskytovatel zdravotní péče-Úroveň 2","HP.HPU2","Území","Uz0","Roky","CasR","Hodnota"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2020","2020","18228.69891"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2021","2021","20650.33348"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2022","2022","19034.7822"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2010","2010","11756.86816"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2011","2011","11920.65478"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2012","2012","11857.87098"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2013","2013","12205.44958"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2014","2014","12669.76052"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2015","2015","13122.60852"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2016","2016","13569.18822"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2017","2017","14914.74979"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2018","2018","16706.69139"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2019","2019","18408.63793"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2020","2020","21456.17616"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2021","2021","23050.63271"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2022","2022","23265.58896"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2010","2010","8005"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2011","2011","8183"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2012","2012","8243"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2013","2013","8838"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2014","2014","9660"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2015","2015","10606"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2016","2016","11648"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2017","2017","13377"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2018","2018","15628.3"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2019","2019","17382"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2020","2020","20373"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2021","2021","21873"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2022","2022","23019"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2010","2010","5.868712517"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2011","2011","6.000886873"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2012","2012","6.060977286"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2013","2013","6.032513579"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2014","2014","6.4917391"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2015","2015","6.750000118"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2016","2016","7.102884602"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2017","2017","9.067455"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2018","2018","7.595348"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2019","2019","7.518402"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2020","2020","7.94398288"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2021","2021","9.262739"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2022","2022","10.120267"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2010","2010","30569.73892"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2011","2011","31188.04496"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2012","2012","31481.0406"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2013","2013","31317.59438"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2014","2014","33669.97834"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2015","2015","35065.17453"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2016","2016","36870.03613"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2017","2017","39783.51828"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2018","2018","41498.65813"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2019","2019","45302.48295"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2020","2020","52830.17374"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2021","2021","59481.56443"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2022","2022","63028.86077"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2010","2010","7298.445518"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2011","2011","7462.623584"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2012","2012","7536.598078"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2013","2013","7501.2036"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2014","2014","8072.103739"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2015","2015","8392.957047"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2016","2016","8831.751373"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2017","2017","9653.029868"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2018","2018","9807.108565"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2019","2019","10838.63696"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2020","2020","11886.00575"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2021","2021","12448.86751"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2022","2022","13400.07637"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2010","2010","3167.64684"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2011","2011","3237.709421"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2012","2012","3272.474365"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2013","2013","3255.233085"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2014","2014","3498.069907"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2015","2015","3635.389576"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2016","2016","3823.728133"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2017","2017","4001.999901"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2018","2018","4403.030388"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2019","2019","4709.595771"
